Date,Temperature,Humidity,WeatherCondition
2026-04-20,31.3,45.7,Cloudy
2026-04-21,29.7,60.8,Cloudy
2026-04-22,25.8,46.0,Cloudy
2026-04-23,29.7,38.4,Sunny
2026-04-24,28.1,47.1,Sunny
2026-04-25,28.0,58.7,Sunny
2026-04-26,20.8,75.0,Rainy
2026-04-27,26.2,48.8,Sunny
2026-04-28,27.0,75.0,Rainy
2026-04-29,26.4,39.2,Sunny
2026-04-30,27.2,42.7,Cloudy
2026-05-01,30.0,76.0,Sunny
2026-05-02,27.4,84.6,Rainy
2026-05-03,27.0,59.0,Sunny
2026-05-04,31.8,53.9,Cloudy
2026-05-05,27.5,40.3,Sunny
2026-05-06,25.2,51.2,Sunny
2026-05-07,25.8,43.7,Sunny
2026-05-08,20.9,64.7,Sunny
2026-05-09,35.3,53.7,Sunny
2026-05-10,28.2,46.0,Sunny
2026-05-11,27.9,47.5,Sunny
2026-05-12,26.2,29.0,Sunny
2026-05-13,32.5,20.3,Sunny
2026-05-14,23.3,75.0,Rainy
2026-05-15,31.4,49.4,Sunny
2026-05-16,23.6,71.0,Sunny
2026-05-17,26.8,81.8,Rainy
2026-05-18,27.8,57.8,Cloudy
2026-05-19,32.4,60.9,Cloudy
2026-05-20,26.5,58.1,Cloudy
2026-05-21,32.6,43.7,Sunny
2026-05-22,22.7,54.8,Sunny
2026-05-23,27.7,33.2,Sunny
2026-05-24,29.5,35.4,Cloudy
2026-05-25,19.8,75.0,Rainy
2026-05-26,19.8,75.0,Rainy
2026-05-27,24.7,40.4,Cloudy
2026-05-28,28.1,38.9,Sunny
2026-05-29,31.5,55.1,Sunny
2026-05-30,32.1,50.8,Cloudy
2026-05-31,26.3,67.6,Cloudy
2026-06-01,20.0,100.0,Rainy
2026-06-02,20.1,82.7,Rainy
2026-06-03,28.0,83.6,Cloudy
2026-06-04,19.0,95.5,Cloudy
2026-06-05,24.7,100.0,Rainy
2026-06-06,25.4,94.0,Rainy
2026-06-07,26.5,97.1,Cloudy
2026-06-08,23.8,78.3,Rainy
2026-06-09,25.3,100.0,Rainy
2026-06-10,19.5,100.0,Rainy
2026-06-11,18.1,91.6,Rainy
2026-06-12,28.3,73.0,Cloudy
2026-06-13,23.1,80.6,Sunny
2026-06-14,20.5,100.0,Rainy
2026-06-15,16.7,69.8,Cloudy
2026-06-16,21.7,78.9,Sunny
2026-06-17,22.7,100.0,Rainy
2026-06-18,18.3,96.3,Rainy
2026-06-19,18.8,92.7,Rainy
2026-06-20,24.6,100.0,Rainy
2026-06-21,20.4,95.1,Rainy
2026-06-22,24.9,63.4,Cloudy
2026-06-23,17.3,100.0,Rainy
2026-06-24,22.2,92.4,Cloudy
2026-06-25,29.1,80.9,Sunny
2026-06-26,22.2,100.0,Rainy
2026-06-27,22.5,94.0,Rainy
2026-06-28,21.4,84.6,Rainy
2026-06-29,30.7,96.2,Rainy
2026-06-30,23.7,99.7,Rainy
2026-07-01,21.7,100.0,Rainy
2026-07-02,21.0,86.6,Rainy
2026-07-03,16.8,75.0,Rainy
2026-07-04,20.6,82.3,Cloudy
2026-07-05,26.8,62.8,Cloudy
2026-07-06,17.3,100.0,Rainy
2026-07-07,23.3,98.2,Rainy
2026-07-08,26.0,89.5,Rainy
2026-07-09,21.2,62.6,Cloudy
2026-07-10,22.0,95.3,Rainy
2026-07-11,27.0,100.0,Rainy
2026-07-12,25.2,100.0,Rainy
2026-07-13,26.0,88.6,Rainy
2026-07-14,25.9,87.0,Cloudy
2026-07-15,17.6,99.5,Rainy
2026-07-16,24.2,100.0,Rainy
2026-07-17,22.4,91.7,Rainy
2026-07-18,27.0,95.0,Rainy
2026-07-19,19.9,86.7,Rainy
2026-07-20,17.7,95.2,Rainy
2026-07-21,27.3,79.1,Cloudy
2026-07-22,27.6,96.0,Rainy
2026-07-23,20.6,89.2,Cloudy
2026-07-24,22.2,93.9,Rainy
2026-07-25,22.9,87.0,Cloudy
2026-07-26,17.2,77.9,Cloudy
2026-07-27,24.6,87.4,Cloudy
2026-07-28,22.3,56.7,Cloudy
2026-07-29,24.9,75.0,Rainy
2026-07-30,25.3,69.8,Cloudy
2026-07-31,18.7,97.5,Rainy
2026-08-01,23.8,57.8,Cloudy
2026-08-02,23.8,80.5,Cloudy
2026-08-03,27.0,93.1,Rainy
2026-08-04,18.6,100.0,Rainy
2026-08-05,21.4,91.9,Rainy
2026-08-06,21.0,83.3,Sunny
2026-08-07,23.0,80.8,Sunny
2026-08-08,20.2,95.3,Rainy
2026-08-09,23.5,72.9,Cloudy
2026-08-10,15.1,89.0,Rainy
2026-08-11,22.8,77.5,Cloudy
2026-08-12,22.8,84.7,Rainy
2026-08-13,23.9,82.6,Rainy
2026-08-14,26.7,78.3,Rainy
2026-08-15,25.6,61.9,Cloudy
2026-08-16,21.9,90.4,Rainy
2026-08-17,24.8,66.9,Cloudy
2026-08-18,27.2,78.1,Rainy
2026-08-19,26.3,88.4,Sunny
2026-08-20,25.5,89.8,Cloudy
2026-08-21,22.4,88.9,Rainy
2026-08-22,24.0,74.6,Cloudy
2026-08-23,22.2,71.7,Cloudy
2026-08-24,25.4,94.0,Rainy
2026-08-25,20.9,97.6,Rainy
2026-08-26,21.2,70.7,Cloudy
2026-08-27,22.1,96.6,Cloudy
2026-08-28,25.0,73.5,Cloudy
2026-08-29,28.1,95.4,Rainy
2026-08-30,17.5,100.0,Rainy
2026-08-31,25.8,75.0,Rainy
2026-09-01,16.3,94.4,Rainy
2026-09-02,26.2,99.0,Rainy
2026-09-03,22.9,90.4,Rainy
2026-09-04,22.1,95.4,Rainy
2026-09-05,22.6,76.6,Rainy
2026-09-06,22.2,100.0,Rainy
2026-09-07,19.6,100.0,Rainy
2026-09-08,24.8,65.5,Sunny
2026-09-09,21.4,91.2,Rainy
2026-09-10,22.0,66.2,Cloudy
2026-09-11,28.4,100.0,Rainy
2026-09-12,18.0,92.2,Rainy
2026-09-13,27.9,75.6,Cloudy
2026-09-14,24.2,88.9,Cloudy
2026-09-15,22.1,88.0,Rainy
2026-09-16,22.4,65.5,Cloudy
2026-09-17,27.1,75.3,Cloudy
2026-09-18,25.4,68.2,Sunny
2026-09-19,19.1,94.1,Rainy
2026-09-20,25.5,76.2,Rainy
2026-09-21,19.3,100.0,Sunny
2026-09-22,22.9,75.9,Cloudy
2026-09-23,24.4,88.6,Rainy
2026-09-24,22.1,89.8,Rainy
2026-09-25,26.1,92.8,Sunny
2026-09-26,22.2,85.3,Cloudy
2026-09-27,28.2,91.6,Cloudy
2026-09-28,20.6,100.0,Cloudy
2026-09-29,21.3,74.3,Cloudy
2026-09-30,21.6,94.2,Rainy
2026-10-01,17.2,72.7,Sunny
2026-10-02,21.2,36.6,Cloudy
2026-10-03,18.1,73.5,Sunny
2026-10-04,21.7,68.1,Sunny
2026-10-05,24.6,70.7,Sunny
2026-10-06,25.1,55.4,Sunny
2026-10-07,18.7,72.0,Sunny
2026-10-08,21.5,62.4,Sunny
2026-10-09,17.3,58.8,Cloudy
2026-10-10,20.2,62.2,Sunny
2026-10-11,17.4,80.0,Rainy
2026-10-12,21.0,75.0,Rainy
2026-10-13,24.3,52.1,Sunny
2026-10-14,22.1,83.1,Rainy
2026-10-15,21.3,63.5,Sunny
2026-10-16,18.9,64.5,Sunny
2026-10-17,19.9,59.8,Sunny
2026-10-18,27.0,67.3,Sunny
2026-10-19,19.3,75.0,Rainy
2026-10-20,19.6,75.6,Cloudy
2026-10-21,20.9,71.4,Sunny
2026-10-22,21.8,75.0,Rainy
2026-10-23,28.7,58.3,Sunny
2026-10-24,26.0,54.0,Sunny
2026-10-25,21.5,67.0,Cloudy
2026-10-26,19.6,86.1,Rainy
2026-10-27,18.3,56.1,Sunny
2026-10-28,19.6,95.2,Rainy
2026-10-29,24.9,64.4,Sunny
2026-10-30,20.6,65.0,Sunny
2026-10-31,18.4,66.9,Cloudy
2026-11-01,22.8,75.0,Rainy
2026-11-02,20.4,68.5,Sunny
2026-11-03,21.6,67.9,Cloudy
2026-11-04,22.4,74.1,Sunny
2026-11-05,18.9,63.7,Sunny
2026-11-06,24.5,51.0,Cloudy
2026-11-07,18.5,48.9,Sunny
2026-11-08,25.0,61.5,Cloudy
2026-11-09,23.2,83.1,Rainy
2026-11-10,20.7,35.1,Cloudy
2026-11-11,25.5,48.8,Cloudy
2026-11-12,23.0,61.6,Sunny
2026-11-13,20.0,61.7,Sunny
2026-11-14,24.4,45.0,Sunny
2026-11-15,26.7,66.6,Cloudy
2026-11-16,22.2,47.7,Sunny
2026-11-17,15.9,54.6,Cloudy
2026-11-18,20.2,41.7,Cloudy
2026-11-19,17.4,63.8,Sunny
2026-11-20,17.8,60.0,Cloudy
2026-11-21,21.5,94.2,Rainy
2026-11-22,20.6,71.3,Cloudy
2026-11-23,23.4,70.7,Sunny
2026-11-24,26.1,67.4,Sunny
2026-11-25,20.0,61.7,Sunny
2026-11-26,22.6,56.4,Sunny
2026-11-27,18.1,64.8,Sunny
2026-11-28,24.9,69.6,Sunny
2026-11-29,25.9,49.1,Cloudy
2026-11-30,22.7,46.5,Cloudy
2026-12-01,25.7,55.7,Cloudy
2026-12-02,18.9,74.2,Sunny
2026-12-03,24.8,64.5,Sunny
2026-12-04,18.8,75.0,Rainy
2026-12-05,24.9,52.8,Sunny
2026-12-06,19.2,92.6,Rainy
2026-12-07,21.5,54.5,Cloudy
2026-12-08,20.4,86.9,Rainy
2026-12-09,23.9,69.2,Sunny
2026-12-10,19.4,60.3,Sunny
2026-12-11,23.4,57.3,Cloudy
2026-12-12,23.4,80.9,Sunny
2026-12-13,14.9,75.0,Rainy
2026-12-14,24.6,68.5,Sunny
2026-12-15,16.2,82.1,Rainy
2026-12-16,21.9,73.9,Cloudy
2026-12-17,25.3,54.5,Sunny
2026-12-18,22.2,69.0,Cloudy
2026-12-19,20.2,66.3,Cloudy
2026-12-20,22.3,44.2,Cloudy
2026-12-21,21.5,48.1,Sunny
2026-12-22,23.0,76.9,Rainy
2026-12-23,22.8,48.0,Cloudy
2026-12-24,25.3,66.0,Sunny
2026-12-25,21.6,66.1,Cloudy
2026-12-26,19.1,61.3,Cloudy
2026-12-27,18.6,75.0,Rainy
2026-12-28,22.2,57.9,Sunny
2026-12-29,22.9,87.7,Rainy
2026-12-30,19.9,56.0,Sunny
2026-12-31,19.7,66.4,Cloudy
2027-01-01,22.3,64.3,Sunny
2027-01-02,19.5,53.2,Sunny
2027-01-03,25.4,71.6,Sunny
2027-01-04,26.9,64.4,Cloudy
2027-01-05,24.6,56.5,Cloudy
2027-01-06,27.5,64.2,Sunny
2027-01-07,16.3,42.9,Sunny
2027-01-08,23.9,68.2,Cloudy
2027-01-09,25.0,44.0,Sunny
2027-01-10,18.4,35.7,Sunny
2027-01-11,17.4,91.9,Rainy
2027-01-12,19.3,61.4,Sunny
2027-01-13,21.2,76.2,Cloudy
2027-01-14,21.1,65.7,Cloudy
2027-01-15,18.6,80.1,Rainy
2027-01-16,19.8,67.7,Sunny
2027-01-17,20.2,45.5,Sunny
2027-01-18,20.0,46.4,Cloudy
2027-01-19,21.9,50.1,Cloudy
2027-01-20,24.8,65.7,Sunny
2027-01-21,20.3,75.0,Rainy
2027-01-22,24.6,84.7,Rainy
2027-01-23,20.3,69.4,Sunny
2027-01-24,21.2,65.8,Sunny
2027-01-25,24.4,67.8,Sunny
2027-01-26,20.9,75.0,Rainy
2027-01-27,21.0,94.7,Rainy
2027-01-28,22.5,41.7,Sunny
2027-01-29,24.6,74.7,Cloudy
2027-01-30,20.0,56.4,Cloudy
2027-01-31,14.2,75.0,Rainy
2027-02-01,23.7,97.0,Rainy
2027-02-02,19.9,72.9,Sunny
2027-02-03,19.9,58.4,Sunny
2027-02-04,21.9,53.5,Sunny
2027-02-05,18.0,55.0,Sunny
2027-02-06,22.4,36.4,Cloudy
2027-02-07,24.6,51.7,Cloudy
2027-02-08,16.3,45.7,Sunny
2027-02-09,22.7,66.0,Cloudy
2027-02-10,21.9,87.2,Rainy
2027-02-11,25.9,58.3,Cloudy
2027-02-12,24.3,57.8,Sunny
2027-02-13,16.3,83.6,Rainy
2027-02-14,21.3,75.0,Rainy
2027-02-15,21.3,57.3,Sunny
2027-02-16,24.8,81.5,Cloudy
2027-02-17,19.7,57.5,Cloudy
2027-02-18,24.0,62.3,Sunny
2027-02-19,22.9,53.5,Cloudy
2027-02-20,26.9,48.0,Cloudy
2027-02-21,19.6,48.1,Cloudy
2027-02-22,17.8,58.1,Sunny
2027-02-23,20.7,55.0,Cloudy
2027-02-24,21.9,49.4,Cloudy
2027-02-25,17.4,81.8,Cloudy
2027-02-26,18.7,75.0,Rainy
2027-02-27,26.6,67.7,Cloudy
2027-02-28,25.5,69.9,Sunny
2027-03-01,27.1,78.8,Rainy
2027-03-02,25.2,39.5,Sunny
2027-03-03,27.3,48.7,Sunny
2027-03-04,24.7,75.0,Rainy
2027-03-05,28.9,63.5,Sunny
2027-03-06,30.1,49.9,Sunny
2027-03-07,30.1,51.2,Cloudy
2027-03-08,26.7,48.7,Sunny
2027-03-09,28.8,75.0,Rainy
2027-03-10,24.2,47.8,Sunny
2027-03-11,25.7,40.2,Sunny
2027-03-12,26.7,49.6,Sunny
2027-03-13,23.4,55.5,Sunny
2027-03-14,22.1,75.0,Rainy
2027-03-15,29.5,71.1,Sunny
2027-03-16,22.0,50.3,Cloudy
2027-03-17,25.7,56.5,Sunny
2027-03-18,28.5,28.2,Sunny
2027-03-19,28.0,44.4,Sunny
2027-03-20,23.2,56.3,Cloudy
2027-03-21,28.1,75.0,Rainy
2027-03-22,27.4,44.9,Cloudy
2027-03-23,25.4,42.8,Cloudy
2027-03-24,26.9,45.7,Cloudy
2027-03-25,27.3,51.7,Sunny
2027-03-26,23.4,44.1,Sunny
2027-03-27,29.6,56.1,Sunny
2027-03-28,27.2,49.6,Sunny
2027-03-29,28.0,49.9,Cloudy
2027-03-30,26.8,48.9,Cloudy
2027-03-31,26.7,49.2,Cloudy
2027-04-01,26.4,42.9,Sunny
2027-04-02,23.0,45.3,Sunny
2027-04-03,26.7,43.6,Sunny
2027-04-04,30.3,38.9,Sunny
2027-04-05,27.0,42.2,Cloudy
2027-04-06,29.0,46.1,Sunny
2027-04-07,34.8,75.0,Rainy
2027-04-08,32.3,52.7,Sunny
2027-04-09,30.6,37.9,Cloudy
2027-04-10,25.5,79.7,Cloudy
2027-04-11,27.8,75.0,Rainy
2027-04-12,28.1,57.5,Sunny
2027-04-13,27.7,61.6,Sunny
2027-04-14,26.9,46.5,Sunny
2027-04-15,29.2,71.9,Cloudy
2027-04-16,28.7,66.7,Sunny
2027-04-17,29.3,49.0,Sunny
2027-04-18,33.0,55.6,Sunny
2027-04-19,25.6,75.0,Rainy
2027-04-20,19.0,75.0,Rainy
2027-04-21,24.8,33.9,Sunny
2027-04-22,28.7,35.7,Sunny
2027-04-23,28.0,55.1,Sunny
2027-04-24,27.6,40.3,Sunny
2027-04-25,33.7,50.5,Sunny
2027-04-26,29.6,46.4,Sunny
2027-04-27,29.2,46.7,Cloudy
2027-04-28,28.9,66.1,Cloudy
2027-04-29,29.0,62.8,Cloudy
2027-04-30,32.1,36.3,Sunny
2027-05-01,28.7,38.5,Sunny
2027-05-02,28.5,66.1,Sunny
2027-05-03,29.9,54.8,Sunny
2027-05-04,26.8,49.4,Cloudy
2027-05-05,27.6,49.3,Sunny
2027-05-06,29.5,33.8,Sunny
2027-05-07,24.3,75.0,Rainy
2027-05-08,23.2,53.6,Cloudy
2027-05-09,28.8,61.9,Sunny
2027-05-10,29.4,51.6,Cloudy
2027-05-11,33.0,58.3,Cloudy
2027-05-12,20.6,48.6,Sunny
2027-05-13,27.2,75.0,Rainy
2027-05-14,26.9,50.3,Sunny
2027-05-15,27.0,29.7,Sunny
2027-05-16,23.8,44.8,Cloudy
2027-05-17,24.2,40.0,Cloudy
2027-05-18,29.5,59.4,Cloudy
2027-05-19,28.4,26.4,Sunny
2027-05-20,27.2,58.7,Sunny
2027-05-21,32.8,46.2,Sunny
2027-05-22,27.7,35.5,Cloudy
2027-05-23,27.5,75.0,Rainy
2027-05-24,23.9,47.9,Sunny
2027-05-25,25.9,75.0,Rainy
2027-05-26,30.1,60.0,Cloudy
2027-05-27,33.9,67.4,Cloudy
2027-05-28,23.6,70.4,Cloudy
2027-05-29,27.8,49.0,Cloudy
2027-05-30,34.8,59.4,Sunny
2027-05-31,24.1,31.4,Sunny
2027-06-01,22.9,94.9,Rainy
2027-06-02,22.7,81.5,Cloudy
2027-06-03,17.7,100.0,Rainy
2027-06-04,24.5,78.5,Sunny
2027-06-05,16.8,91.0,Rainy
2027-06-06,20.6,91.2,Sunny
2027-06-07,25.5,100.0,Rainy
2027-06-08,27.5,98.2,Rainy
2027-06-09,27.9,86.5,Cloudy
2027-06-10,21.8,87.2,Sunny
2027-06-11,23.5,83.2,Cloudy
2027-06-12,22.6,94.3,Rainy
2027-06-13,13.7,94.1,Rainy
2027-06-14,21.3,83.5,Cloudy
2027-06-15,20.9,100.0,Rainy
2027-06-16,22.1,80.2,Sunny
2027-06-17,21.1,89.8,Cloudy
2027-06-18,21.1,81.4,Sunny
2027-06-19,27.0,91.6,Rainy
2027-06-20,17.2,100.0,Rainy
2027-06-21,15.2,100.0,Rainy
2027-06-22,25.6,100.0,Rainy
2027-06-23,19.1,77.4,Rainy
2027-06-24,22.6,97.1,Cloudy
2027-06-25,22.5,100.0,Rainy
2027-06-26,27.3,100.0,Rainy
2027-06-27,28.3,72.8,Sunny
2027-06-28,25.7,100.0,Rainy
2027-06-29,22.5,80.3,Rainy
2027-06-30,19.8,89.1,Cloudy
2027-07-01,21.5,100.0,Rainy
2027-07-02,20.8,96.0,Rainy
2027-07-03,21.0,74.0,Cloudy
2027-07-04,20.6,100.0,Rainy
2027-07-05,22.8,93.2,Rainy
2027-07-06,21.1,97.9,Cloudy
2027-07-07,19.3,68.8,Cloudy
2027-07-08,17.1,100.0,Rainy
2027-07-09,20.5,61.9,Cloudy
2027-07-10,19.8,88.9,Rainy
2027-07-11,26.9,90.0,Rainy
2027-07-12,26.8,82.3,Sunny
2027-07-13,21.4,97.9,Rainy
2027-07-14,28.0,87.4,Sunny
2027-07-15,22.7,95.7,Rainy
2027-07-16,23.8,75.0,Rainy
2027-07-17,24.5,100.0,Rainy
2027-07-18,15.3,98.5,Rainy
2027-07-19,18.9,96.7,Rainy
2027-07-20,24.1,85.8,Sunny
2027-07-21,22.4,88.6,Rainy
2027-07-22,20.8,100.0,Rainy
2027-07-23,21.0,100.0,Rainy
2027-07-24,26.8,83.6,Rainy
2027-07-25,20.0,94.0,Rainy
2027-07-26,20.5,100.0,Rainy
2027-07-27,21.8,82.9,Rainy
2027-07-28,23.9,100.0,Rainy
2027-07-29,21.2,98.5,Rainy
2027-07-30,18.5,100.0,Rainy
2027-07-31,21.5,69.2,Cloudy
2027-08-01,21.0,82.9,Rainy
2027-08-02,23.3,94.6,Rainy
2027-08-03,24.3,85.8,Cloudy
2027-08-04,19.6,57.7,Cloudy
2027-08-05,21.2,98.8,Rainy
2027-08-06,24.8,94.9,Rainy
2027-08-07,27.9,89.6,Cloudy
2027-08-08,17.9,93.2,Sunny
2027-08-09,26.4,100.0,Rainy
2027-08-10,18.4,100.0,Rainy
2027-08-11,24.5,98.2,Cloudy
2027-08-12,24.0,79.7,Rainy
2027-08-13,19.2,87.4,Cloudy
2027-08-14,20.1,100.0,Rainy
2027-08-15,27.8,90.5,Cloudy
2027-08-16,19.2,100.0,Rainy
2027-08-17,22.0,75.2,Cloudy
2027-08-18,24.8,82.4,Sunny
2027-08-19,25.3,92.1,Rainy
2027-08-20,25.4,100.0,Rainy
2027-08-21,23.2,81.1,Cloudy
2027-08-22,23.6,86.2,Rainy
2027-08-23,21.9,87.4,Rainy
2027-08-24,19.3,100.0,Rainy
2027-08-25,16.9,100.0,Rainy
2027-08-26,20.6,99.6,Rainy
2027-08-27,19.6,76.9,Rainy
2027-08-28,25.7,89.6,Rainy
2027-08-29,18.1,68.6,Cloudy
2027-08-30,24.0,85.3,Sunny
2027-08-31,20.9,83.6,Rainy
2027-09-01,21.6,86.1,Rainy
2027-09-02,22.9,73.1,Cloudy
2027-09-03,27.2,70.0,Cloudy
2027-09-04,17.5,90.8,Rainy
2027-09-05,16.8,100.0,Rainy
2027-09-06,28.1,85.3,Rainy
2027-09-07,22.4,100.0,Rainy
2027-09-08,22.6,98.8,Rainy
2027-09-09,25.5,74.3,Cloudy
2027-09-10,30.5,97.9,Cloudy
2027-09-11,27.6,88.7,Rainy
2027-09-12,17.6,100.0,Rainy
2027-09-13,29.2,70.2,Cloudy
2027-09-14,28.4,64.8,Cloudy
2027-09-15,23.9,75.6,Cloudy
2027-09-16,28.2,100.0,Rainy
2027-09-17,19.3,94.8,Rainy
2027-09-18,20.8,76.4,Sunny
2027-09-19,23.5,84.2,Cloudy
2027-09-20,28.0,81.4,Cloudy
2027-09-21,24.2,96.8,Sunny
2027-09-22,24.2,88.9,Cloudy
2027-09-23,21.0,74.5,Cloudy
2027-09-24,22.6,82.9,Sunny
2027-09-25,24.1,99.6,Rainy
2027-09-26,27.8,95.5,Rainy
2027-09-27,25.1,100.0,Rainy
2027-09-28,21.3,97.5,Rainy
2027-09-29,21.6,90.8,Rainy
2027-09-30,23.7,100.0,Rainy
2027-10-01,18.6,76.5,Rainy
2027-10-02,26.4,73.1,Sunny
2027-10-03,26.7,53.2,Sunny
2027-10-04,28.5,71.0,Sunny
2027-10-05,22.3,45.7,Cloudy
2027-10-06,15.3,76.5,Rainy
2027-10-07,14.4,83.2,Rainy
2027-10-08,21.0,58.7,Sunny
2027-10-09,25.8,63.3,Cloudy
2027-10-10,21.9,69.2,Sunny
2027-10-11,27.2,59.4,Sunny
2027-10-12,19.9,55.5,Sunny
2027-10-13,19.2,59.8,Cloudy
2027-10-14,23.9,75.6,Rainy
2027-10-15,25.2,55.1,Sunny
2027-10-16,24.4,55.2,Cloudy
2027-10-17,23.3,60.0,Sunny
2027-10-18,19.2,56.3,Cloudy
2027-10-19,23.8,58.6,Sunny
2027-10-20,28.4,79.9,Rainy
2027-10-21,20.2,64.3,Sunny
2027-10-22,16.3,81.6,Rainy
2027-10-23,24.4,62.5,Sunny
2027-10-24,25.1,42.2,Cloudy
2027-10-25,18.2,78.9,Sunny
2027-10-26,21.6,59.5,Cloudy
2027-10-27,20.6,81.3,Rainy
2027-10-28,21.0,65.6,Cloudy
2027-10-29,23.9,42.9,Sunny
2027-10-30,27.5,59.3,Cloudy
2027-10-31,20.2,65.1,Sunny
2027-11-01,25.8,71.2,Cloudy
2027-11-02,20.2,62.3,Sunny
2027-11-03,24.7,80.1,Rainy
2027-11-04,20.7,84.4,Sunny
2027-11-05,21.8,39.3,Sunny
2027-11-06,19.4,52.3,Cloudy
2027-11-07,16.4,54.2,Cloudy
2027-11-08,26.0,66.2,Sunny
2027-11-09,27.4,85.4,Rainy
2027-11-10,24.2,46.8,Sunny
2027-11-11,22.0,68.5,Sunny
2027-11-12,22.4,72.6,Sunny
2027-11-13,22.2,61.0,Sunny
2027-11-14,22.4,45.0,Sunny
2027-11-15,20.6,75.0,Rainy
2027-11-16,21.3,87.2,Rainy
2027-11-17,27.9,57.1,Sunny
2027-11-18,24.7,58.4,Sunny
2027-11-19,19.8,60.1,Sunny
2027-11-20,22.3,46.9,Sunny
2027-11-21,22.4,45.1,Cloudy
2027-11-22,23.1,75.4,Sunny
2027-11-23,22.9,67.7,Sunny
2027-11-24,15.5,69.2,Sunny
2027-11-25,21.5,68.4,Cloudy
2027-11-26,16.5,75.0,Rainy
2027-11-27,9.8,48.9,Sunny
2027-11-28,25.9,44.3,Sunny
2027-11-29,20.3,80.4,Rainy
2027-11-30,17.3,75.0,Rainy
2027-12-01,22.3,69.2,Sunny
2027-12-02,23.4,65.4,Sunny
2027-12-03,21.8,64.8,Sunny
2027-12-04,21.0,61.7,Sunny
2027-12-05,23.8,62.8,Cloudy
2027-12-06,21.4,60.3,Cloudy
2027-12-07,22.1,52.8,Sunny
2027-12-08,22.4,45.5,Cloudy
2027-12-09,20.1,75.0,Rainy
2027-12-10,18.7,75.8,Rainy
2027-12-11,26.6,87.0,Rainy
2027-12-12,25.6,62.6,Sunny
2027-12-13,22.8,49.8,Sunny
2027-12-14,23.6,67.3,Sunny
2027-12-15,25.0,65.9,Sunny
2027-12-16,18.8,45.0,Sunny
2027-12-17,22.1,60.7,Sunny
2027-12-18,20.4,68.3,Cloudy
2027-12-19,18.7,50.9,Cloudy
2027-12-20,26.5,46.4,Sunny
2027-12-21,19.1,53.1,Sunny
2027-12-22,22.0,77.9,Rainy
2027-12-23,22.2,71.7,Sunny
2027-12-24,21.6,51.4,Cloudy
2027-12-25,22.1,43.1,Sunny
2027-12-26,23.7,75.1,Sunny
2027-12-27,23.3,59.4,Sunny
2027-12-28,19.5,52.4,Sunny
2027-12-29,21.3,60.1,Sunny
2027-12-30,23.0,87.7,Rainy
2027-12-31,23.7,58.2,Sunny
